Date,Open,High,Low,Close
2008-04-28 10:09,5100.45,5100.45,5099.0,5099.2
2008-04-28 10:10,5098.25,5099.25,5097.9,5097.9
2008-04-28 10:11,5097.55,5097.55,5094.05,5094.05
2008-04-28 10:12,5094.0,5097.5,5093.65,5097.5
2008-04-28 10:13,5097.65,5100.9,5097.65,5100.9
2008-04-28 10:14,5101.3,5104.75,5101.3,5104.6
2008-04-28 10:15,5104.3,5106.9,5104.3,5106.9
2008-04-28 10:16,5107.3,5111.15,5107.3,5110.05
2008-04-28 10:17,5109.1,5109.35,5104.3,5104.35
2008-04-28 10:18,5104.1,5104.1,5101.85,5103.1
2008-04-28 10:19,5102.7,5108.7,5102.7,5108.7
2008-04-28 10:20,5109.5,5109.7,5105.8,5105.8
2008-04-28 10:21,5106.2,5106.2,5103.8,5104.85
2008-04-28 10:22,5104.85,5106.7,5104.85,5106.7
2008-04-28 10:23,5106.5,5108.65,5106.5,5106.65
2008-04-28 10:24,5106.5,5106.8,5104.65,5104.65
2008-04-28 10:25,5105.15,5105.35,5100.8,5101.0
2008-04-28 10:26,5100.8,5101.5,5100.2,5100.6
2008-04-28 10:27,5100.5,5101.55,5099.35,5100.15
2008-04-28 10:28,5100.75,5104.35,5100.75,5104.35
2008-04-28 10:29,5104.9,5107.9,5104.9,5107.9
2008-04-28 10:30,5107.65,5109.3,5107.65,5109.3
2008-04-28 10:31,5109.1,5113.25,5109.1,5113.25
2008-04-28 10:32,5113.85,5114.6,5113.8,5114.6
2008-04-28 10:33,5114.95,5117.4,5114.85,5116.85
2008-04-28 10:34,5118.05,5118.5,5116.0,5116.05
2008-04-28 10:35,5116.15,5116.2,5115.4,5116.2
2008-04-28 10:36,5116.25,5117.1,5114.75,5114.75
2008-04-28 10:37,5114.85,5116.95,5113.75,5113.75
2008-04-28 10:38,5112.45,5112.5,5110.55,5111.55
2008-04-28 10:39,5112.1,5114.1,5112.1,5114.1
2008-04-28 10:40,5114.35,5117.25,5114.35,5117.25
2008-04-28 10:41,5118.1,5120.3,5118.1,5119.7
2008-04-28 10:42,5119.7,5121.1,5119.5,5120.25
2008-04-28 10:43,5119.6,5120.55,5119.1,5119.1
2008-04-28 10:44,5118.5,5118.5,5114.6,5115.0
2008-04-28 10:45,5114.55,5116.0,5114.4,5115.75
2008-04-28 10:46,5116.4,5116.95,5114.3,5115.0
2008-04-28 10:47,5114.5,5114.5,5112.95,5113.7
2008-04-28 10:48,5113.35,5113.85,5113.1,5113.15
2008-04-28 10:49,5112.9,5114.3,5112.9,5114.05
2008-04-28 10:50,5114.05,5116.0,5114.05,5116.0
2008-04-28 10:51,5116.15,5116.8,5116.05,5116.8
2008-04-28 10:52,5117.45,5119.85,5117.1,5119.85
2008-04-28 10:53,5120.15,5124.05,5119.8,5122.5
2008-04-28 10:54,5122.0,5125.6,5121.9,5125.2
2008-04-28 10:55,5125.85,5127.15,5125.05,5125.05
2008-04-28 10:56,5125.1,5125.6,5124.3,5124.3
2008-04-28 10:57,5123.55,5124.15,5123.3,5123.3
2008-04-28 10:58,5123.2,5123.2,5118.9,5118.9
2008-04-28 10:59,5118.9,5119.35,5118.5,5119.35
2008-04-28 11:00,5119.95,5123.05,5119.95,5123.0
2008-04-28 11:01,5123.05,5123.3,5122.2,5122.2
2008-04-28 11:02,5121.9,5122.9,5121.35,5122.9
2008-04-28 11:03,5123.25,5124.3,5123.0,5124.3
2008-04-28 11:04,5124.35,5125.05,5124.35,5124.95
2008-04-28 11:05,5125.35,5125.85,5125.2,5125.35
2008-04-28 11:06,5124.9,5125.4,5124.1,5124.1
2008-04-28 11:07,5124.45,5125.3,5124.45,5124.75
2008-04-28 11:08,5125.2,5125.2,5124.5,5124.75
2008-04-28 11:09,5125.2,5125.2,5123.9,5123.9
2008-04-28 11:10,5123.85,5123.85,5122.25,5122.25
2008-04-28 11:11,5122.9,5122.9,5120.6,5120.9
2008-04-28 11:12,5122.05,5122.05,5120.4,5121.2
2008-04-28 11:13,5120.75,5120.75,5116.85,5116.85
2008-04-28 11:14,5116.8,5116.85,5114.85,5115.85
2008-04-28 11:15,5115.8,5115.8,5114.5,5114.95
2008-04-28 11:16,5114.8,5115.85,5114.8,5115.7
2008-04-28 11:17,5114.9,5115.9,5114.7,5114.7
2008-04-28 11:18,5115.4,5116.6,5114.4,5114.95
2008-04-28 11:19,5114.1,5114.4,5112.0,5112.15
2008-04-28 11:20,5111.8,5111.8,5109.35,5109.85
2008-04-28 11:21,5109.8,5109.8,5108.75,5109.35
2008-04-28 11:22,5109.55,5111.1,5109.55,5110.45
2008-04-28 11:23,5110.6,5111.4,5110.6,5111.4
2008-04-28 11:24,5111.3,5113.1,5111.3,5113.1
2008-04-28 11:25,5112.6,5113.95,5112.6,5113.25
2008-04-28 11:26,5114.25,5115.45,5113.75,5115.4
2008-04-28 11:27,5115.6,5119.2,5115.6,5119.2
2008-04-28 11:28,5118.25,5121.45,5118.25,5121.45
2008-04-28 11:29,5121.4,5123.75,5120.1,5123.15
2008-04-28 11:30,5124.65,5125.0,5123.8,5123.8
2008-04-28 11:31,5123.8,5125.55,5123.55,5125.55
2008-04-28 11:32,5126.05,5126.1,5124.85,5125.45
2008-04-28 11:33,5125.4,5125.4,5122.85,5122.85
2008-04-28 11:34,5123.15,5123.15,5122.35,5122.95
2008-04-28 11:35,5123.5,5124.5,5123.0,5124.05
2008-04-28 11:36,5123.95,5124.5,5122.85,5123.05
2008-04-28 11:37,5123.55,5125.15,5123.55,5124.9
2008-04-28 11:38,5125.65,5125.65,5124.8,5125.45
2008-04-28 11:39,5125.55,5126.2,5124.85,5125.85
2008-04-28 11:40,5125.65,5126.35,5125.1,5126.35
2008-04-28 11:41,5126.7,5127.1,5126.3,5126.3
2008-04-28 11:42,5126.05,5126.05,5124.1,5124.1
2008-04-28 11:43,5124.3,5124.3,5122.5,5122.7
2008-04-28 11:44,5122.9,5122.9,5120.65,5121.25
2008-04-28 11:45,5120.85,5120.85,5118.25,5118.25
2008-04-28 11:46,5118.15,5118.35,5117.9,5117.95
2008-04-28 11:47,5117.95,5117.95,5116.9,5117.1
2008-04-28 11:48,5117.55,5118.65,5117.3,5117.65
2008-04-28 11:49,5118.65,5119.75,5118.55,5119.75
2008-04-28 11:50,5120.05,5120.8,5119.8,5120.8
2008-04-28 11:51,5120.95,5122.1,5120.95,5121.95
2008-04-28 11:52,5122.25,5122.8,5121.85,5121.85
2008-04-28 11:53,5121.9,5122.75,5121.9,5122.75
2008-04-28 11:54,5123.0,5124.25,5122.8,5123.55
2008-04-28 11:55,5123.85,5123.85,5123.1,5123.6
2008-04-28 11:56,5122.95,5123.5,5122.5,5122.5
2008-04-28 11:57,5122.7,5123.1,5122.15,5122.3
2008-04-28 11:58,5122.35,5122.5,5121.15,5121.15
2008-04-28 11:59,5121.55,5121.55,5120.0,5120.0
2008-04-28 12:00,5119.6,5119.6,5118.15,5118.15
2008-04-28 12:01,5117.7,5119.15,5117.0,5117.0
2008-04-28 12:02,5118.6,5118.6,5116.6,5116.6
2008-04-28 12:03,5116.6,5116.6,5114.65,5115.35
2008-04-28 12:04,5114.5,5114.8,5113.8,5114.25
2008-04-28 12:05,5114.45,5115.2,5114.0,5114.35
2008-04-28 12:06,5113.05,5116.3,5113.05,5116.3
2008-04-28 12:07,5116.55,5120.65,5116.15,5118.9
2008-04-28 12:08,5119.45,5119.45,5117.65,5117.75
2008-04-28 12:09,5117.8,5118.35,5117.1,5118.35
2008-04-28 12:10,5117.9,5117.9,5116.15,5117.1
2008-04-28 12:11,5117.1,5117.1,5114.25,5115.9
2008-04-28 12:12,5114.5,5114.5,5113.4,5113.8
2008-04-28 12:13,5112.2,5113.75,5112.2,5112.9
2008-04-28 12:14,5113.1,5113.55,5111.1,5111.1
2008-04-28 12:15,5110.9,5113.35,5110.9,5111.8
2008-04-28 12:16,5111.65,5113.15,5111.25,5113.15
2008-04-28 12:17,5113.15,5113.8,5112.6,5113.8
2008-04-28 12:18,5113.8,5115.85,5113.6,5115.55
2008-04-28 12:19,5115.85,5115.85,5114.95,5115.1
2008-04-28 12:20,5114.95,5115.75,5114.8,5115.05
2008-04-28 12:21,5114.8,5115.9,5114.7,5115.45
2008-04-28 12:22,5113.9,5115.15,5113.9,5114.4
2008-04-28 12:23,5114.35,5115.4,5113.85,5114.7
2008-04-28 12:24,5115.35,5115.4,5114.6,5114.95
2008-04-28 12:25,5115.05,5115.05,5114.15,5114.15
2008-04-28 12:26,5113.6,5113.9,5111.9,5111.9
2008-04-28 12:27,5112.4,5112.4,5108.35,5108.35
2008-04-28 12:28,5107.8,5107.85,5105.8,5106.4
2008-04-28 12:29,5106.25,5106.25,5104.75,5105.05
2008-04-28 12:30,5105.1,5105.1,5103.45,5103.45
2008-04-28 12:31,5102.65,5103.6,5102.65,5102.75
2008-04-28 12:32,5102.25,5102.75,5101.15,5101.15
2008-04-28 12:33,5102.0,5102.05,5101.4,5101.9
2008-04-28 12:34,5101.6,5102.4,5101.6,5102.4
2008-04-28 12:35,5104.1,5106.25,5104.1,5106.25
2008-04-28 12:36,5107.15,5109.4,5107.15,5109.2
2008-04-28 12:37,5108.7,5109.35,5108.7,5109.05
2008-04-28 12:38,5108.9,5109.6,5108.65,5109.3
2008-04-28 12:39,5108.6,5108.75,5106.2,5106.25
2008-04-28 12:40,5105.95,5105.95,5105.05,5105.1
2008-04-28 12:41,5105.05,5105.05,5103.2,5103.45
2008-04-28 12:42,5103.4,5103.95,5102.8,5103.4
2008-04-28 12:43,5103.05,5103.05,5101.15,5101.5
2008-04-28 12:44,5101.15,5101.15,5099.6,5099.6
2008-04-28 12:45,5099.8,5104.05,5099.8,5104.05
2008-04-28 12:46,5104.85,5108.7,5104.85,5108.55
2008-04-28 12:47,5108.05,5109.15,5108.05,5109.05
2008-04-28 12:48,5108.8,5109.5,5108.55,5108.55
2008-04-28 12:49,5108.3,5108.3,5107.2,5107.7
2008-04-28 12:50,5107.95,5110.05,5107.95,5110.05
2008-04-28 12:51,5110.0,5112.2,5110.0,5112.15
2008-04-28 12:52,5113.15,5115.5,5112.95,5115.5
2008-04-28 12:53,5115.55,5116.1,5115.4,5116.1
2008-04-28 12:54,5116.6,5116.75,5116.15,5116.75
2008-04-28 12:55,5116.85,5117.65,5116.85,5117.65
2008-04-28 12:56,5117.15,5117.5,5115.8,5115.8
2008-04-28 12:57,5115.65,5115.65,5114.2,5114.5
2008-04-28 12:58,5114.3,5114.3,5112.5,5112.5
2008-04-28 12:59,5112.4,5112.4,5110.55,5110.55
2008-04-28 13:00,5110.15,5110.15,5108.25,5108.25
2008-04-28 13:01,5108.2,5108.3,5106.55,5107.0
2008-04-28 13:02,5106.3,5107.4,5105.9,5107.4
2008-04-28 13:03,5107.15,5108.05,5106.95,5107.75
2008-04-28 13:04,5107.6,5108.3,5107.3,5108.3
2008-04-28 13:05,5107.85,5108.75,5107.85,5108.6
2008-04-28 13:06,5108.9,5109.6,5108.9,5109.6
2008-04-28 13:07,5109.5,5109.5,5108.05,5108.05
2008-04-28 13:08,5107.85,5108.05,5107.4,5108.05
2008-04-28 13:09,5108.6,5108.9,5108.05,5108.9
2008-04-28 13:10,5108.7,5110.6,5108.45,5110.6
2008-04-28 13:11,5111.8,5113.25,5111.4,5113.05
2008-04-28 13:12,5113.05,5113.1,5112.6,5112.8
2008-04-28 13:13,5113.25,5113.35,5112.35,5112.4
2008-04-28 13:14,5112.35,5113.35,5112.35,5113.0
2008-04-28 13:15,5112.85,5112.85,5111.3,5111.3
2008-04-28 13:16,5111.75,5111.75,5109.55,5109.55
2008-04-28 13:17,5110.2,5110.2,5108.65,5108.75
2008-04-28 13:18,5108.9,5109.75,5108.9,5109.15
2008-04-28 13:19,5109.45,5109.95,5109.0,5109.8
2008-04-28 13:20,5109.85,5110.65,5109.65,5110.2
2008-04-28 13:21,5109.95,5110.2,5109.6,5109.9
2008-04-28 13:22,5110.15,5110.15,5109.75,5109.75
2008-04-28 13:23,5109.7,5109.75,5108.7,5108.75
2008-04-28 13:24,5108.8,5108.9,5105.9,5105.9
2008-04-28 13:25,5105.5,5105.5,5103.3,5103.9
2008-04-28 13:26,5104.3,5105.85,5103.45,5105.85
2008-04-28 13:27,5105.8,5106.1,5105.5,5105.6
2008-04-28 13:28,5105.25,5105.35,5104.35,5105.0
2008-04-28 13:29,5104.55,5105.5,5104.55,5105.5
2008-04-28 13:30,5105.4,5106.0,5103.7,5103.7
2008-04-28 13:31,5103.75,5103.75,5100.25,5100.25
2008-04-28 13:32,5100.75,5100.75,5098.85,5099.75
2008-04-28 13:33,5099.25,5099.25,5096.8,5097.7
2008-04-28 13:34,5097.3,5097.5,5096.05,5096.05
2008-04-28 13:35,5096.45,5097.25,5096.2,5096.55
2008-04-28 13:36,5096.45,5099.1,5096.45,5099.1
2008-04-28 13:37,5099.8,5103.75,5099.8,5102.6
2008-04-28 13:38,5103.4,5104.5,5103.4,5104.5
2008-04-28 13:39,5104.55,5105.05,5104.1,5104.4
2008-04-28 13:40,5104.05,5104.05,5101.65,5101.85
2008-04-28 13:41,5101.95,5102.05,5101.35,5101.8
2008-04-28 13:42,5102.0,5102.0,5101.4,5101.8
2008-04-28 13:43,5101.9,5101.9,5099.95,5099.95
2008-04-28 13:44,5100.1,5100.15,5099.3,5099.75
2008-04-28 13:45,5099.8,5101.9,5099.45,5101.9
2008-04-28 13:46,5102.25,5104.1,5102.25,5104.1
2008-04-28 13:47,5103.6,5104.5,5103.35,5103.55
2008-04-28 13:48,5104.15,5104.4,5103.35,5103.35
2008-04-28 13:49,5103.35,5103.85,5102.95,5103.3
2008-04-28 13:50,5103.0,5103.0,5101.25,5101.45
2008-04-28 13:51,5101.35,5101.75,5100.65,5100.65
2008-04-28 13:52,5100.5,5100.5,5099.1,5099.1
2008-04-28 13:53,5098.05,5098.05,5094.7,5094.7
2008-04-28 13:54,5094.65,5094.85,5093.3,5093.3
2008-04-28 13:55,5092.9,5093.9,5092.9,5093.55
2008-04-28 13:56,5093.3,5097.65,5093.3,5097.55
2008-04-28 13:57,5098.05,5099.3,5098.05,5098.55
2008-04-28 13:58,5098.95,5099.55,5098.95,5099.55
2008-04-28 13:59,5099.5,5099.5,5097.35,5097.35
2008-04-28 14:00,5097.15,5097.45,5095.65,5095.65
2008-04-28 14:01,5095.7,5096.25,5093.2,5093.2
2008-04-28 14:02,5093.25,5093.25,5090.3,5090.3
2008-04-28 14:03,5091.75,5096.1,5091.35,5096.1
2008-04-28 14:04,5096.5,5097.25,5096.0,5096.0
2008-04-28 14:05,5096.3,5096.85,5096.3,5096.3
2008-04-28 14:06,5096.25,5097.15,5096.25,5097.0
2008-04-28 14:07,5097.1,5098.2,5097.1,5098.2
2008-04-28 14:08,5098.5,5101.25,5098.25,5101.25
2008-04-28 14:09,5101.05,5103.7,5101.05,5103.7
2008-04-28 14:10,5104.0,5104.9,5103.65,5104.45
2008-04-28 14:11,5104.35,5104.5,5103.3,5103.3
2008-04-28 14:12,5102.65,5103.3,5102.4,5102.7
2008-04-28 14:13,5103.05,5103.05,5102.15,5102.15
2008-04-28 14:14,5101.95,5104.0,5101.25,5104.0
2008-04-28 14:15,5104.2,5106.5,5103.75,5106.5
2008-04-28 14:16,5107.35,5107.35,5106.1,5106.3
2008-04-28 14:17,5106.1,5106.4,5104.1,5104.1
2008-04-28 14:18,5102.65,5102.95,5101.75,5101.75
2008-04-28 14:19,5101.35,5102.5,5101.0,5102.5
2008-04-28 14:20,5102.6,5103.3,5102.25,5102.35
2008-04-28 14:21,5102.9,5104.65,5102.6,5104.65
2008-04-28 14:22,5105.2,5105.5,5104.8,5105.5
2008-04-28 14:23,5105.5,5106.1,5104.75,5106.1
2008-04-28 14:24,5106.15,5106.15,5105.1,5105.6
2008-04-28 14:25,5106.05,5106.05,5104.9,5105.05
2008-04-28 14:26,5105.05,5105.05,5103.35,5103.35
2008-04-28 14:27,5103.45,5103.7,5099.45,5099.55
2008-04-28 14:28,5098.65,5099.95,5098.5,5099.75
2008-04-28 14:29,5098.9,5098.9,5095.0,5095.15
2008-04-28 14:30,5095.25,5095.45,5091.25,5091.25
2008-04-28 14:31,5089.35,5089.35,5086.4,5086.4
2008-04-28 14:32,5086.7,5086.7,5083.5,5083.5
2008-04-28 14:33,5082.75,5083.85,5080.85,5081.35
2008-04-28 14:34,5081.4,5087.15,5081.4,5087.15
2008-04-28 14:35,5087.5,5089.55,5087.5,5088.45
2008-04-28 14:36,5087.95,5089.6,5087.45,5087.45
2008-04-28 14:37,5086.75,5086.75,5084.5,5084.95
2008-04-28 14:38,5085.0,5085.35,5084.1,5084.4
2008-04-28 14:39,5083.95,5086.4,5083.9,5086.4
2008-04-28 14:40,5086.3,5086.3,5083.3,5083.3
2008-04-28 14:41,5083.5,5083.5,5081.3,5081.3
2008-04-28 14:42,5081.35,5081.95,5081.05,5081.55
2008-04-28 14:43,5081.35,5081.85,5080.0,5080.95
2008-04-28 14:44,5080.35,5080.45,5079.7,5080.3
2008-04-28 14:45,5080.2,5081.65,5079.95,5081.25
2008-04-28 14:46,5081.8,5084.9,5081.8,5084.9
2008-04-28 14:47,5084.8,5085.35,5083.85,5084.2
2008-04-28 14:48,5084.25,5084.25,5081.1,5081.1
2008-04-28 14:49,5080.55,5081.35,5080.2,5080.2
2008-04-28 14:50,5080.0,5080.7,5079.7,5080.25
2008-04-28 14:51,5080.35,5083.1,5080.35,5083.1
2008-04-28 14:52,5083.2,5085.6,5083.05,5085.6
2008-04-28 14:53,5086.75,5092.5,5086.75,5092.05
2008-04-28 14:54,5092.2,5094.9,5090.8,5094.9
2008-04-28 14:55,5095.2,5095.55,5093.65,5093.65
2008-04-28 14:56,5093.3,5093.3,5091.25,5091.25
2008-04-28 14:57,5090.25,5090.5,5088.45,5088.45
2008-04-28 14:58,5089.05,5089.05,5085.45,5085.45
2008-04-28 14:59,5085.65,5086.95,5084.6,5086.95
2008-04-28 15:00,5086.5,5088.05,5086.5,5088.05
2008-04-28 15:01,5086.35,5086.35,5082.45,5082.45
2008-04-28 15:02,5081.75,5082.9,5080.45,5082.9
2008-04-28 15:03,5084.25,5084.6,5083.9,5084.05
2008-04-28 15:04,5084.0,5084.7,5083.55,5084.7
2008-04-28 15:05,5085.0,5086.8,5084.15,5085.85
2008-04-28 15:06,5087.25,5087.55,5086.25,5087.1
2008-04-28 15:07,5087.55,5087.55,5085.95,5087.45
2008-04-28 15:08,5087.6,5088.15,5086.85,5087.4
2008-04-28 15:09,5086.9,5089.45,5086.65,5088.35
2008-04-28 15:10,5088.6,5088.85,5087.9,5088.15
2008-04-28 15:11,5087.85,5088.45,5086.2,5086.2
2008-04-28 15:12,5085.35,5086.4,5084.05,5084.35
2008-04-28 15:13,5084.1,5084.65,5082.3,5082.3
2008-04-28 15:14,5081.15,5081.65,5080.8,5081.45
2008-04-28 15:15,5082.1,5082.25,5079.65,5079.65
2008-04-28 15:16,5079.45,5082.55,5079.4,5082.55
2008-04-28 15:17,5082.75,5086.5,5082.5,5086.5
2008-04-28 15:18,5087.6,5089.9,5086.95,5089.45
2008-04-28 15:19,5089.0,5090.0,5088.8,5089.1
2008-04-28 15:20,5089.05,5093.15,5089.05,5093.15
2008-04-28 15:21,5093.15,5095.7,5093.15,5093.6
2008-04-28 15:22,5093.7,5093.7,5090.8,5092.45
2008-04-28 15:23,5092.0,5097.3,5092.0,5097.3
2008-04-28 15:24,5096.9,5097.45,5094.3,5094.3
2008-04-28 15:25,5094.5,5094.5,5093.4,5093.4
2008-04-28 15:26,5093.4,5093.7,5091.0,5093.05
2008-04-28 15:27,5093.1,5094.45,5092.35,5093.85
2008-04-28 15:28,5093.35,5094.6,5092.0,5094.45
2008-04-28 15:29,5095.05,5096.6,5093.75,5096.6
2008-04-29 09:55,5090.45,5100.65,5090.45,5096.45
2008-04-29 09:56,5094.85,5098.65,5093.25,5098.65
2008-04-29 09:57,5099.95,5106.6,5099.95,5106.6
2008-04-29 09:58,5107.25,5107.9,5104.9,5104.9
2008-04-29 09:59,5104.2,5104.2,5101.0,5101.0
2008-04-29 10:00,5101.0,5101.0,5098.85,5100.45
2008-04-29 10:01,5100.3,5100.3,5093.95,5093.95
2008-04-29 10:02,5093.55,5095.25,5091.15,5095.25
2008-04-29 10:03,5097.95,5098.75,5097.0,5097.4
2008-04-29 10:04,5096.1,5097.6,5095.1,5097.6
2008-04-29 10:05,5098.4,5101.8,5098.4,5101.8
2008-04-29 10:06,5101.7,5101.7,5099.55,5100.25
2008-04-29 10:07,5100.4,5103.5,5100.4,5103.05
2008-04-29 10:08,5104.0,5108.8,5104.0,5108.7
2008-04-29 10:09,5108.35,5108.9,5107.6,5107.8
2008-04-29 10:10,5106.6,5106.75,5104.55,5105.15
2008-04-29 10:11,5105.05,5106.45,5104.8,5106.45
2008-04-29 10:12,5106.75,5109.4,5106.75,5108.35
2008-04-29 10:13,5108.7,5112.35,5108.4,5112.35
2008-04-29 10:14,5113.15,5114.1,5112.9,5113.2
2008-04-29 10:15,5113.35,5114.35,5113.35,5114.3
2008-04-29 10:16,5113.75,5113.75,5110.2,5110.5
2008-04-29 10:17,5109.4,5109.4,5107.85,5107.85
2008-04-29 10:18,5108.0,5108.0,5106.15,5107.3
2008-04-29 10:19,5107.5,5107.6,5105.5,5106.65
2008-04-29 10:20,5107.0,5107.55,5106.0,5107.55
2008-04-29 10:21,5107.45,5109.6,5107.45,5109.1
2008-04-29 10:22,5109.5,5109.5,5107.25,5107.25
2008-04-29 10:23,5107.05,5107.05,5105.75,5105.95
2008-04-29 10:24,5105.7,5105.7,5103.35,5103.35
2008-04-29 10:25,5102.85,5102.85,5098.75,5099.7
2008-04-29 10:26,5099.85,5100.45,5099.7,5099.9
2008-04-29 10:27,5100.0,5100.2,5099.7,5099.85
2008-04-29 10:28,5099.8,5100.9,5099.65,5100.25
2008-04-29 10:29,5100.15,5100.7,5099.95,5100.25
2008-04-29 10:30,5099.95,5102.75,5099.95,5102.75
2008-04-29 10:31,5103.1,5103.8,5101.4,5101.95
2008-04-29 10:32,5101.8,5101.8,5098.7,5098.7
2008-04-29 10:33,5097.65,5097.7,5095.15,5095.15
2008-04-29 10:34,5095.0,5095.2,5094.2,5094.8
2008-04-29 10:35,5094.6,5095.7,5094.5,5095.7
2008-04-29 10:36,5096.55,5097.35,5096.55,5097.1
2008-04-29 10:37,5096.8,5096.8,5095.9,5096.15
2008-04-29 10:38,5096.15,5096.5,5093.6,5093.8
2008-04-29 10:39,5093.35,5093.35,5091.65,5091.65
2008-04-29 10:40,5092.35,5092.7,5091.25,5091.85
2008-04-29 10:41,5091.35,5091.4,5089.65,5089.85
2008-04-29 10:42,5090.25,5090.25,5088.85,5089.0
2008-04-29 10:43,5088.8,5088.8,5086.25,5087.2
2008-04-29 10:44,5086.95,5090.25,5086.65,5090.25
2008-04-29 10:45,5090.75,5091.85,5090.35,5091.6
2008-04-29 10:46,5091.9,5093.8,5091.85,5093.8
2008-04-29 10:47,5094.2,5094.2,5092.35,5092.35
2008-04-29 10:48,5092.35,5092.35,5090.5,5090.5
2008-04-29 10:49,5090.1,5090.6,5087.1,5087.1
2008-04-29 10:50,5087.25,5087.25,5085.25,5085.25
2008-04-29 10:51,5084.8,5086.05,5084.8,5085.3
2008-04-29 10:52,5084.9,5086.3,5084.9,5086.3
2008-04-29 10:53,5086.55,5087.85,5086.4,5087.15
2008-04-29 10:54,5086.95,5087.1,5086.2,5086.2
2008-04-29 10:55,5086.05,5087.15,5085.5,5087.15
2008-04-29 10:56,5087.2,5089.2,5087.2,5088.85
2008-04-29 10:57,5088.75,5089.7,5088.75,5089.7
2008-04-29 10:58,5089.7,5090.55,5089.55,5090.25
2008-04-29 10:59,5089.95,5090.8,5089.95,5090.55
2008-04-29 11:00,5090.4,5090.9,5089.5,5089.9
2008-04-29 11:01,5089.6,5089.85,5088.6,5088.7
2008-04-29 11:02,5088.7,5089.35,5088.45,5089.35
2008-04-29 11:03,5089.65,5089.65,5088.65,5089.0
2008-04-29 11:04,5089.05,5089.65,5088.45,5089.1
2008-04-29 11:05,5089.35,5090.1,5089.35,5089.95
2008-04-29 11:06,5089.95,5090.4,5089.85,5090.0
2008-04-29 11:07,5090.25,5092.35,5090.25,5092.2
2008-04-29 11:08,5092.2,5094.55,5092.2,5094.4
2008-04-29 11:09,5094.6,5095.2,5093.85,5093.95
2008-04-29 11:10,5093.35,5094.05,5093.1,5094.05
2008-04-29 11:11,5093.8,5094.75,5093.65,5094.75
2008-04-29 11:12,5094.8,5094.8,5090.25,5090.25
2008-04-29 11:13,5090.0,5090.0,5088.85,5089.35
2008-04-29 11:14,5089.7,5091.1,5089.7,5090.55
2008-04-29 11:15,5090.95,5092.9,5090.95,5092.85
2008-04-29 11:16,5092.65,5093.25,5092.25,5092.25
2008-04-29 11:17,5092.3,5092.4,5091.5,5091.5
2008-04-29 11:18,5091.4,5091.55,5091.05,5091.45
2008-04-29 11:19,5091.55,5091.55,5090.15,5091.1
2008-04-29 11:20,5091.2,5092.5,5091.2,5092.5
2008-04-29 11:21,5093.2,5094.75,5093.2,5094.75
2008-04-29 11:22,5095.0,5097.0,5094.55,5096.7
2008-04-29 11:23,5096.75,5099.5,5096.7,5099.5
2008-04-29 11:24,5100.1,5100.3,5099.4,5100.3
2008-04-29 11:25,5100.5,5102.2,5100.5,5101.55
2008-04-29 11:26,5101.5,5101.65,5100.7,5101.2
2008-04-29 11:27,5101.2,5101.3,5100.5,5100.5
2008-04-29 11:28,5100.35,5101.25,5099.95,5100.7
2008-04-29 11:29,5100.45,5101.05,5100.25,5100.6
2008-04-29 11:30,5100.5,5100.5,5098.9,5099.2
2008-04-29 11:31,5099.8,5100.15,5098.8,5098.8
2008-04-29 11:32,5098.9,5098.9,5097.35,5097.35
2008-04-29 11:33,5097.35,5098.05,5097.35,5097.75
2008-04-29 11:34,5097.5,5097.5,5094.7,5095.5
2008-04-29 11:35,5095.55,5097.1,5095.55,5097.1
2008-04-29 11:36,5097.15,5097.15,5095.85,5096.7
2008-04-29 11:37,5096.55,5097.7,5096.05,5097.7
2008-04-29 11:38,5097.65,5100.5,5097.65,5100.5
2008-04-29 11:39,5100.8,5102.0,5100.5,5102.0
2008-04-29 11:40,5102.65,5104.15,5102.35,5104.0
2008-04-29 11:41,5103.45,5105.3,5103.45,5105.3
2008-04-29 11:42,5105.35,5106.45,5105.2,5106.45
2008-04-29 11:43,5106.65,5106.65,5105.65,5106.3
2008-04-29 11:44,5107.0,5108.75,5106.9,5108.75
2008-04-29 11:45,5108.75,5110.7,5108.75,5110.7
2008-04-29 11:46,5111.4,5112.5,5111.4,5111.85
2008-04-29 11:47,5111.5,5111.5,5109.55,5109.55
2008-04-29 11:48,5109.45,5110.6,5109.45,5110.6
2008-04-29 11:49,5110.85,5111.1,5109.8,5109.8
2008-04-29 11:50,5110.15,5110.15,5103.9,5104.1
2008-04-29 11:51,5103.15,5103.15,5101.15,5101.7
2008-04-29 11:52,5102.3,5103.5,5101.15,5101.4
2008-04-29 11:53,5101.85,5103.8,5101.35,5103.8
2008-04-29 11:54,5104.6,5104.6,5103.05,5103.05
2008-04-29 11:55,5103.6,5103.6,5101.2,5101.2
2008-04-29 11:56,5100.85,5100.85,5095.7,5095.75
2008-04-29 11:57,5095.45,5099.2,5094.85,5099.2
2008-04-29 11:58,5099.25,5100.55,5099.25,5100.15
2008-04-29 11:59,5100.85,5125.85,5100.85,5124.6
2008-04-29 12:00,5124.25,5135.5,5123.75,5135.5
2008-04-29 12:01,5135.05,5135.5,5132.6,5133.1
2008-04-29 12:02,5132.4,5132.4,5125.25,5125.8
2008-04-29 12:03,5124.65,5128.9,5124.65,5128.9
2008-04-29 12:04,5129.85,5132.3,5129.85,5132.0
